/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 00:31:34.297589, 0.002s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 00:31:34.328491, 0.0219s, 61B]
/diseases/search/outbreaks?location=AU [GET, 200, testclient, 2022-03-15 00:31:34.363399, 0.0239s, 95B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 00:31:34.372374, 0.001s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 00:31:34.398351, 0.019s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 00:32:09.976416, 0.001s, 17B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 00:32:10.987137, 0.001s, 79B]
/diseases/search/outbreaks?location=AU [GET, 200, testclient, 2022-03-15 00:32:11.225895, 0.0233s, 95B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 00:32:11.235833, 0.002s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 00:32:11.274707, 0.0299s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 00:33:11.594345, 0.001s, 17B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 00:33:12.575788, 0.002s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 00:33:12.613674, 0.0299s, 61B]
/diseases/search/outbreaks?location=AU [GET, 200, testclient, 2022-03-15 00:33:12.646587, 0.0219s, 95B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 00:33:12.654564, 0.001s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 00:33:12.683905, 0.0194s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 00:33:32.138641, 0.001s, 17B]
/diseases/search?disease=Smallpox [GET, 200, testclient, 2022-03-15 00:33:32.710422, 0.5643s, 93B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 00:33:32.930999, 0.001s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 00:33:32.964562, 0.0256s, 61B]
/diseases/search/outbreaks?location=AU [GET, 200, testclient, 2022-03-15 00:33:33.000786, 0.0261s, 95B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 00:33:33.007511, 0.0s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 00:33:33.044417, 0.0289s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 00:37:45.919034, 0.001s, 17B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 00:37:46.909332, 0.001s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 00:37:46.940200, 0.0209s, 61B]
/diseases/search/outbreaks?location=AU [GET, 200, testclient, 2022-03-15 00:37:46.981123, 0.0289s, 95B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 00:37:46.989069, 0.001s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 00:37:47.018216, 0.0222s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 00:38:02.520075, 0.001s, 17B]
/diseases/search?disease=Smallpox [GET, 200, testclient, 2022-03-15 00:38:03.141449, 0.6144s, 93B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 00:38:03.369618, 0.001s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 00:38:03.396935, 0.0193s, 61B]
/diseases/search/outbreaks?location=AU [GET, 200, testclient, 2022-03-15 00:38:03.428509, 0.0236s, 95B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 00:38:03.438480, 0.0s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 00:38:03.469500, 0.022s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 00:38:16.440453, 0.001s, 17B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 00:38:17.436138, 0.001s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 00:38:17.467054, 0.0229s, 61B]
/diseases/search/outbreaks?location=AU [GET, 200, testclient, 2022-03-15 00:38:17.504988, 0.029s, 95B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 00:38:17.512932, 0.001s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 00:38:17.541118, 0.021s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 00:38:28.109065, 0.001s, 17B]
/diseases/search?disease=Smallpox [GET, 200, testclient, 2022-03-15 00:38:28.736486, 0.6174s, 260B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 00:38:28.943207, 0.001s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 00:38:28.976994, 0.0268s, 61B]
/diseases/search/outbreaks?location=AU [GET, 200, testclient, 2022-03-15 00:38:29.017992, 0.032s, 95B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 00:38:29.025973, 0.001s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 00:38:29.053321, 0.02s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 00:38:35.037589, 0.001s, 17B]
/diseases/search?disease=Smallpox [GET, 200, testclient, 2022-03-15 00:38:35.658204, 0.6127s, 260B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 00:38:35.866202, 0.002s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 00:38:35.900397, 0.0262s, 61B]
/diseases/search/outbreaks?location=AU [GET, 200, testclient, 2022-03-15 00:38:35.946936, 0.0246s, 95B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 00:38:35.959464, 0.0s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 00:38:35.988541, 0.0211s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 00:40:51.752411, 0.002s, 17B]
/diseases/search?disease=Smallpox [GET, 200, testclient, 2022-03-15 00:40:52.392588, 0.6332s, 95B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 00:40:52.615663, 0.001s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 00:40:52.645288, 0.0207s, 61B]
/diseases/search/outbreaks?location=AU [GET, 200, testclient, 2022-03-15 00:40:52.684047, 0.0298s, 95B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 00:40:52.692024, 0.001s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 00:40:52.718011, 0.019s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 00:41:22.834455, 0.001s, 17B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 00:41:23.841775, 0.001s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 00:41:23.871727, 0.022s, 61B]
/diseases/search/outbreaks?location=AU [GET, 200, testclient, 2022-03-15 00:41:23.903650, 0.023s, 95B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 00:41:23.911460, 0.0008s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 00:41:23.939449, 0.02s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 00:49:07.388842, 0.003s, 17B]
/diseases/search?disease=Smallpox [GET, 200, testclient, 2022-03-15 00:49:08.190808, 0.793s, 260B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 00:49:08.406814, 0.001s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 00:49:08.451856, 0.038s, 61B]
/diseases/search/outbreaks?location=AU [GET, 200, testclient, 2022-03-15 00:49:08.492767, 0.0319s, 95B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 00:49:08.501745, 0.002s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 00:49:08.552826, 0.0421s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 00:49:52.524221, 0.001s, 17B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 00:49:53.548864, 0.001s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 00:49:53.588741, 0.0299s, 61B]
/diseases/search/outbreaks?location=AU [GET, 200, testclient, 2022-03-15 00:49:53.623069, 0.0263s, 95B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 00:49:53.630050, 0.001s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 00:49:53.670977, 0.03s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 00:50:49.213338, 0.003s, 17B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 00:50:50.337700, 0.002s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 00:50:50.369613, 0.0239s, 61B]
/diseases/search/outbreaks?location=AU [GET, 200, testclient, 2022-03-15 00:50:50.408509, 0.0309s, 95B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 00:50:50.415516, 0.001s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 00:50:50.455033, 0.0326s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 00:51:54.529477, 0.001s, 17B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 00:51:55.554702, 0.001s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 00:51:55.587893, 0.0272s, 61B]
/diseases/search/outbreaks?location=AU [GET, 200, testclient, 2022-03-15 00:51:55.625801, 0.0299s, 95B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 00:51:55.633770, 0.001s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 00:51:55.672668, 0.0269s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 00:52:12.472650, 0.001s, 17B]
/diseases/search?disease=Smallpox [GET, 200, testclient, 2022-03-15 00:52:13.077619, 0.596s, 260B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 00:52:13.111866, 0.002s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 00:52:13.142935, 0.0231s, 61B]
/diseases/search/outbreaks?location=AU [GET, 200, testclient, 2022-03-15 00:52:13.181830, 0.0289s, 95B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 00:52:13.188812, 0.001s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 00:52:13.216738, 0.0199s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 00:53:29.070535, 0.001s, 17B]
/diseases/search?disease=Smallpox [GET, 200, testclient, 2022-03-15 00:53:29.702305, 0.6218s, 260B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 00:53:29.742654, 0.001s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 00:53:29.772543, 0.0229s, 61B]
/diseases/search/outbreaks?location=AU [GET, 200, testclient, 2022-03-15 00:53:29.814465, 0.029s, 95B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 00:53:29.821447, 0.0s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 00:53:29.865344, 0.023s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 01:01:42.207594, 0.001s, 17B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 01:01:43.355872, 0.001s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 01:01:43.387652, 0.0248s, 61B]
/diseases/search/outbreaks?location=AU [GET, 200, testclient, 2022-03-15 01:01:43.419732, 0.0241s, 95B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 01:01:43.427711, 0.001s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 01:01:43.453806, 0.0201s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 01:02:27.010708, 0.001s, 17B]
/diseases/search?disease=Smallpox [GET, 200, testclient, 2022-03-15 01:02:27.669726, 0.6511s, 352B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 01:02:27.697746, 0.001s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 01:02:27.725769, 0.02s, 61B]
/diseases/search/outbreaks?location=AU [GET, 200, testclient, 2022-03-15 01:02:27.759641, 0.0259s, 95B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 01:02:27.766623, 0.001s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 01:02:27.794551, 0.019s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 01:03:12.266145, 0.0015s, 17B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 01:03:13.288257, 0.001s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 01:03:13.319923, 0.0247s, 61B]
/diseases/search/outbreaks?location=AU [GET, 200, testclient, 2022-03-15 01:03:13.354399, 0.0265s, 95B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 01:03:13.362376, 0.001s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 01:03:13.392223, 0.0239s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 01:03:25.184454, 0.001s, 17B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 01:03:26.198700, 0.002s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 01:03:26.230621, 0.0229s, 61B]
/diseases/search/outbreaks?location=AU [GET, 200, testclient, 2022-03-15 01:03:26.261533, 0.0229s, 95B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 01:03:26.269538, 0.001s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 01:03:26.312287, 0.0368s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 01:03:52.766853, 0.001s, 17B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 01:03:53.765797, 0.001s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 01:03:53.805690, 0.0319s, 61B]
/diseases/search/outbreaks?location=AU [GET, 200, testclient, 2022-03-15 01:03:53.837623, 0.025s, 95B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 01:03:53.843607, 0.0s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 01:03:53.877631, 0.027s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 01:04:09.190720, 0.001s, 17B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 01:04:10.192872, 0.0011s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 01:04:10.228786, 0.027s, 61B]
/diseases/search/outbreaks?location=AU [GET, 200, testclient, 2022-03-15 01:04:10.260733, 0.024s, 95B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 01:04:10.269676, 0.001s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 01:04:10.308858, 0.0312s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 01:04:46.508199, 0.001s, 17B]
/diseases/search?disease=Smallpox [GET, 200, testclient, 2022-03-15 01:04:47.172983, 0.6568s, 250B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 01:04:47.206737, 0.0013s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 01:04:47.233480, 0.0208s, 61B]
/diseases/search/outbreaks?location=AU [GET, 200, testclient, 2022-03-15 01:04:47.263053, 0.0216s, 95B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 01:04:47.270589, 0.0016s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 01:04:47.295740, 0.0192s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 01:05:11.156297, 0.001s, 17B]
/diseases/search?disease=Smallpox [GET, 200, testclient, 2022-03-15 01:05:11.840326, 0.677s, 250B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 01:05:11.869249, 0.0s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 01:05:11.898172, 0.0209s, 61B]
/diseases/search/outbreaks?location=AU [GET, 200, testclient, 2022-03-15 01:05:11.930088, 0.0249s, 95B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 01:05:11.939062, 0.001s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 01:05:11.964894, 0.0198s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 01:06:59.511792, 0.001s, 17B]
/diseases/search?disease=Smallpox [GET, 200, testclient, 2022-03-15 01:07:00.120743, 0.601s, 250B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 01:07:00.150900, 0.001s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 01:07:00.180818, 0.0239s, 61B]
/diseases/search/outbreaks?location=AU [GET, 200, testclient, 2022-03-15 01:07:00.229688, 0.0419s, 74B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 01:07:00.236702, 0.001s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 01:07:00.263114, 0.0195s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 01:10:02.324272, 0.001s, 17B]
/diseases/search?disease=Smallpox [GET, 200, testclient, 2022-03-15 01:10:03.030148, 0.6969s, 250B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 01:10:03.076631, 0.001s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 01:10:03.111410, 0.028s, 61B]
/diseases/search/outbreaks?location=AU [GET, 200, testclient, 2022-03-15 01:10:03.175843, 0.0565s, 74B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 01:10:03.183556, 0.0017s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 01:10:03.209465, 0.02s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 01:12:41.474876, 0.001s, 17B]
/diseases/search?disease=Smallpox [GET, 200, testclient, 2022-03-15 01:12:42.142803, 0.6609s, 250B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 01:12:42.175394, 0.001s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 01:12:42.202208, 0.0198s, 61B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 01:12:42.623829, 0.001s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 01:12:42.652599, 0.0218s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 01:13:03.771110, 0.001s, 17B]
/diseases/search?disease=Smallpox [GET, 200, testclient, 2022-03-15 01:13:04.384803, 0.6047s, 250B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 01:13:04.416055, 0.001s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 01:13:04.458564, 0.0345s, 61B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 01:13:04.895104, 0.001s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 01:13:04.924056, 0.021s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 01:13:37.031527, 0.002s, 17B]
/diseases/search?disease=Smallpox [GET, 200, testclient, 2022-03-15 01:13:37.671869, 0.6304s, 250B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 01:13:37.711789, 0.001s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 01:13:37.748136, 0.0282s, 61B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 01:13:38.182502, 0.001s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 01:13:38.218455, 0.028s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 01:13:50.158500, 0.001s, 17B]
/diseases/search?disease=Smallpox [GET, 200, testclient, 2022-03-15 01:13:50.795245, 0.6298s, 250B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 01:13:50.831405, 0.001s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 01:13:50.861880, 0.0235s, 61B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 01:13:51.297678, 0.002s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 01:13:51.332700, 0.0281s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 01:14:34.172089, 0.002s, 17B]
/diseases/search?disease=Smallpox [GET, 200, testclient, 2022-03-15 01:14:34.815443, 0.6353s, 250B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 01:14:34.853350, 0.001s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 01:14:34.886314, 0.025s, 61B]
/diseases/search/outbreaks?location=AU [GET, 200, testclient, 2022-03-15 01:14:34.948893, 0.0536s, 74B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 01:14:34.956871, 0.0s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 01:14:34.996810, 0.032s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 01:14:39.910142, 0.003s, 17B]
/diseases/search?disease=Smallpox [GET, 200, testclient, 2022-03-15 01:14:40.546889, 0.6288s, 250B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 01:14:40.584175, 0.001s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 01:14:40.609804, 0.0186s, 61B]
/diseases/search/outbreaks?location=AU [GET, 200, testclient, 2022-03-15 01:14:40.681880, 0.0631s, 74B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 01:14:40.689858, 0.001s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 01:14:40.726811, 0.028s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 01:15:13.212533, 0.002s, 17B]
/diseases/search?disease=Smallpox [GET, 200, testclient, 2022-03-15 01:15:13.845838, 0.6253s, 250B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 01:15:13.882156, 0.001s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 01:15:13.916314, 0.0262s, 61B]
/diseases/search/outbreaks?location=AU [GET, 200, testclient, 2022-03-15 01:15:14.011366, 0.0871s, 74B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 01:15:14.020341, 0.001s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 01:15:14.047351, 0.021s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 01:15:24.634097, 0.001s, 17B]
/diseases/search?disease=Smallpox [GET, 200, testclient, 2022-03-15 01:15:25.254472, 0.6114s, 250B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 01:15:25.290623, 0.002s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 01:15:25.325539, 0.027s, 61B]
/diseases/search/outbreaks?location=AU [GET, 200, testclient, 2022-03-15 01:15:25.402912, 0.0694s, 74B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 01:15:25.409931, 0.001s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 01:15:25.436067, 0.0212s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 01:15:49.923278, 0.001s, 17B]
/diseases/search?disease=Smallpox [GET, 200, testclient, 2022-03-15 01:15:50.548901, 0.6186s, 250B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 01:15:50.581889, 0.001s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 01:15:50.616186, 0.0273s, 61B]
/diseases/search/outbreaks?location=AU [GET, 200, testclient, 2022-03-15 01:15:50.685629, 0.0615s, 74B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 01:15:50.692614, 0.001s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 01:15:50.717546, 0.0189s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 01:16:03.747750, 0.0s, 17B]
/diseases/search?disease=Smallpox [GET, 200, testclient, 2022-03-15 01:16:04.370227, 0.6135s, 250B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 01:16:04.405746, 0.001s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 01:16:04.437399, 0.0227s, 61B]
/diseases/search/outbreaks?location=AU [GET, 200, testclient, 2022-03-15 01:16:04.510497, 0.0651s, 74B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 01:16:04.517477, 0.001s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 01:16:04.540454, 0.017s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 01:16:19.083945, 0.001s, 17B]
/diseases/search?disease=Smallpox [GET, 200, testclient, 2022-03-15 01:16:19.696656, 0.6048s, 250B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 01:16:19.731076, 0.001s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 01:16:19.761356, 0.0223s, 61B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 01:16:20.229169, 0.0s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 01:16:20.257564, 0.0204s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 01:16:30.253065, 0.001s, 17B]
/diseases/search?disease=Smallpox [GET, 200, testclient, 2022-03-15 01:16:30.907988, 0.6459s, 250B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 01:16:30.962792, 0.001s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 01:16:31.025325, 0.0526s, 61B]
/diseases/search/outbreaks?location=AU [GET, 200, testclient, 2022-03-15 01:16:31.155378, 0.1211s, 74B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 01:16:31.164356, 0.001s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 01:16:31.220308, 0.047s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 01:17:54.541449, 0.001s, 17B]
/diseases/search?disease=Smallpox [GET, 200, testclient, 2022-03-15 01:17:55.179827, 0.6284s, 250B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 01:17:55.216362, 0.001s, 79B]
/diseases/search?disease=fabio [GET, 404, testclient, 2022-03-15 01:17:55.245282, 0.0209s, 61B]
/diseases/search/outbreaks?location=AU [GET, 200, testclient, 2022-03-15 01:17:55.324619, 0.0694s, 74B]
/diseases/search/outbreaks?location=123 [GET, 400, testclient, 2022-03-15 01:17:55.512119, 0.001s, 73B]
/diseases/search/outbreaks?location=fabio [GET, 404, testclient, 2022-03-15 01:17:55.538048, 0.0189s, 63B]
/v1/alive [GET, 200, testclient, 2022-03-15 01:21:06.138027, 0.001s, 17B]
/diseases/search?disease=Smallpox [GET, 200, testclient, 2022-03-15 01:21:06.789515, 0.6445s, 250B]
/diseases/search?disease=123 [GET, 400, testclient, 2022-03-15 01:21:06.840764, 0.001s, 79B]
